Init_time: B7-52-BC-50-13-F2_2021-11-08T13:33:18-03:00.txt
Duration,1008,DeviceMAC,B7:52:BC:50:13:F2
timeSeconds,tempOral,tempNasal,signalPeriodSec,signalFrequencyBpm,dateTime
19.360,30.1175,29.3942,1.9867,30.2013,19.4
19.400,30.1261,29.3993,1.9867,30.2013,19.4
19.440,30.1547,29.4129,1.9867,30.2013,19.4
19.480,30.2030,29.4242,1.9867,30.2013,19.5
19.520,30.2320,29.4384,1.9867,30.2013,19.5
19.560,30.2376,29.4418,1.9867,30.2013,19.6
19.600,30.2433,29.4453,1.9867,30.2013,19.6
19.640,30.2490,29.4487,1.9867,30.2013,19.6
19.680,30.2547,29.4522,1.9867,30.2013,19.7
19.720,30.2604,29.4556,1.9867,30.2013,19.7
19.760,30.2883,29.4652,1.9867,30.2013,19.8
19.800,30.4136,29.5009,1.9867,30.2013,19.8
19.840,30.4203,29.4974,1.9867,30.2013,19.8
19.880,30.4267,29.4901,1.9867,30.2013,19.9
19.920,30.4281,29.4872,1.9867,30.2013,19.9
19.960,30.4295,29.4842,1.9867,30.2013,20.0
20.000,30.4308,29.4813,1.9867,30.2013,20.0
20.040,30.4052,29.4394,1.9867,30.2013,20.0
20.080,30.3950,29.4359,1.9867,30.2013,20.1
20.120,30.3849,29.4324,1.9867,30.2013,20.1
20.160,30.3649,29.4188,1.9867,30.2013,20.2
20.200,30.3131,29.3868,1.9867,30.2013,20.2
20.240,30.2941,29.3808,1.9867,30.2013,20.2
20.280,30.2679,29.3653,1.9867,30.2013,20.3
20.320,30.2429,29.3523,1.9867,30.2013,20.3
20.360,30.2361,29.3479,1.9867,30.2013,20.4
20.400,30.2293,29.3435,1.9867,30.2013,20.4
20.440,30.2225,29.3391,1.9867,30.2013,20.4
20.480,30.1485,29.2967,1.9867,30.2013,20.5
20.520,30.1381,29.2943,1.9867,30.2013,20.5
20.560,30.1277,29.2919,1.9867,30.2013,20.6
20.600,30.0814,29.2658,1.9867,30.2013,20.6
20.640,30.0710,29.2620,1.9867,30.2013,20.6
20.680,30.0607,29.2582,1.9867,30.2013,20.7
20.720,30.0397,29.2443,1.9867,30.2013,20.7
20.760,29.9955,29.2190,1.9867,30.2013,20.8
20.800,29.9898,29.2176,1.9867,30.2013,20.8
20.840,29.9841,29.2162,1.9867,30.2013,20.8
20.880,29.9784,29.2148,1.9867,30.2013,20.9
20.920,29.9542,29.2035,1.9867,30.2013,20.9
20.960,29.8852,29.1643,1.9867,30.2013,21.0
21.000,29.8785,29.1615,1.9867,30.2013,21.0
21.040,29.8717,29.1587,1.9867,30.2013,21.0
21.080,29.8337,29.1400,1.9867,30.2013,21.1
21.120,29.8247,29.1352,1.9867,30.2013,21.1
21.160,29.8156,29.1305,1.9867,30.2013,21.2
21.200,29.7965,29.1212,1.9867,30.2013,21.2
21.240,29.7559,29.0987,1.9867,30.2013,21.2
21.280,29.7491,29.0969,1.9867,30.2013,21.3
21.320,29.7423,29.0951,1.9867,30.2013,21.3
21.360,29.7211,29.0793,1.9867,30.2013,21.4
21.400,29.6865,29.0607,1.9867,30.2013,21.4
21.440,29.6732,29.0578,1.9867,30.2013,21.4
21.480,29.6560,29.0455,1.9867,30.2013,21.5
21.520,29.6422,29.0371,1.9867,30.2013,21.5
21.560,29.6202,29.0229,1.9867,30.2013,21.6
21.600,29.6068,29.0187,1.9867,30.2013,21.6
21.640,29.5902,29.0080,1.9867,30.2013,21.6
21.680,29.5725,29.0012,1.9867,30.2013,21.7
21.720,29.5697,28.9997,1.9867,30.2013,21.7
21.760,29.5669,28.9982,1.9867,30.2013,21.8
21.800,29.5640,28.9968,1.9867,30.2013,21.8
21.840,29.5488,28.9870,1.9867,30.2013,21.8
21.880,29.5015,28.9556,1.9867,30.2013,21.9
21.920,29.4956,28.9552,1.9867,30.2013,21.9
21.960,29.4854,28.9518,2.2667,26.4706,22.0
22.000,29.4786,28.9485,2.2667,26.4706,22.0
22.040,29.4718,28.9452,2.2667,26.4706,22.0
22.080,29.4574,28.9364,2.2667,26.4706,22.1
22.120,29.4357,28.9256,2.2667,26.4706,22.1
22.160,29.4216,28.9208,2.2667,26.4706,22.2
22.200,29.4134,28.9181,2.2667,26.4706,22.2
22.240,29.4110,28.9183,2.2667,26.4706,22.2
22.280,29.4078,28.9200,2.2667,26.4706,22.3
22.320,29.4074,28.9126,2.2667,26.4706,22.3
22.360,29.4353,28.9164,2.2667,26.4706,22.4
22.400,29.4682,28.9157,2.2667,26.4706,22.4
22.440,29.5056,28.9176,2.2667,26.4706,22.4
22.480,29.5590,28.9151,2.2667,26.4706,22.5
22.520,29.5890,28.9154,2.2667,26.4706,22.5
22.560,29.6189,28.9156,2.2667,26.4706,22.6
22.600,29.6868,28.9152,2.2667,26.4706,22.6
22.640,29.7546,28.9148,2.2667,26.4706,22.6
22.680,29.8336,28.9203,2.2667,26.4706,22.7
22.720,29.8736,28.9186,2.2667,26.4706,22.7
22.760,29.9135,28.9168,2.2667,26.4706,22.8
22.800,30.0139,28.9281,2.2667,26.4706,22.8
22.840,30.1524,28.9368,2.2667,26.4706,22.8
22.880,30.2910,28.9456,2.2667,26.4706,22.9
22.920,30.3834,28.9531,2.2667,26.4706,22.9
22.960,30.5572,28.9631,2.2667,26.4706,23.0
23.000,30.6563,28.9785,2.2667,26.4706,23.0
23.040,30.7010,28.9798,2.2667,26.4706,23.0
23.080,30.7457,28.9811,2.2667,26.4706,23.1
23.120,30.8221,28.9849,2.2667,26.4706,23.1
23.160,30.9682,28.9994,2.2667,26.4706,23.2
23.200,31.0032,29.0018,2.2667,26.4706,23.2
23.240,31.0381,29.0042,2.2667,26.4706,23.2
23.280,31.1109,29.0130,2.2667,26.4706,23.3
23.320,31.2439,29.0189,2.2667,26.4706,23.3
23.360,31.2730,29.0234,2.2667,26.4706,23.4
23.400,31.3021,29.0280,2.2667,26.4706,23.4
23.440,31.4254,29.0341,2.2667,26.4706,23.4
23.480,31.4514,29.0371,2.2667,26.4706,23.5
23.520,31.4774,29.0400,2.2667,26.4706,23.5
23.560,31.5319,29.0475,2.2667,26.4706,23.6
23.600,31.6408,29.0551,2.2667,26.4706,23.6
23.640,31.6865,29.0665,2.2667,26.4706,23.6
23.680,31.7295,29.0678,2.2667,26.4706,23.7
23.720,31.7757,29.0713,2.2667,26.4706,23.7
23.760,31.7912,29.0734,2.2667,26.4706,23.8
23.800,31.8066,29.0754,2.2667,26.4706,23.8
23.840,31.8221,29.0774,2.2667,26.4706,23.8
23.880,31.8638,29.0790,2.2667,26.4706,23.9
23.920,31.9874,29.0963,2.2667,26.4706,23.9
23.960,32.0287,29.1050,2.2667,26.4706,24.0
24.000,32.0618,29.1080,2.2667,26.4706,24.0
24.040,32.1045,29.1158,2.2667,26.4706,24.0
24.080,32.1343,29.1138,2.2667,26.4706,24.1
24.120,32.1440,29.1162,2.2667,26.4706,24.1
24.160,32.1538,29.1187,2.2667,26.4706,24.2
24.200,32.1635,29.1212,2.2667,26.4706,24.2
24.240,32.1733,29.1236,2.2667,26.4706,24.2
24.280,32.2076,29.1198,2.2667,26.4706,24.3
24.320,32.3179,29.1357,2.2667,26.4706,24.3
24.360,32.3308,29.1392,2.2667,26.4706,24.4
24.400,32.3437,29.1426,2.2667,26.4706,24.4
24.440,32.3586,29.1461,2.2667,26.4706,24.4
24.480,32.3735,29.1497,2.2667,26.4706,24.5
24.520,32.3884,29.1532,2.2667,26.4706,24.5
24.560,32.4117,29.1507,2.2667,26.4706,24.6
24.600,32.4696,29.1616,2.2667,26.4706,24.6
24.640,32.4943,29.1692,2.2667,26.4706,24.6
24.680,32.5139,29.1738,2.2667,26.4706,24.7
24.720,32.5225,29.1715,2.2667,26.4706,24.7
24.760,32.5420,29.1757,2.2667,26.4706,24.8
24.800,32.5512,29.1720,2.2667,26.4706,24.8
24.840,32.5711,29.1771,2.2667,26.4706,24.8
24.880,32.5830,29.1801,2.2667,26.4706,24.9
24.920,32.5926,29.1810,2.2667,26.4706,24.9
24.960,32.5972,29.1817,2.2667,26.4706,25.0
25.000,32.6018,29.1823,2.2667,26.4706,25.0
25.040,32.6048,29.1808,2.2667,26.4706,25.0
25.080,32.6102,29.1832,2.2667,26.4706,25.1
25.120,32.6157,29.1857,2.2667,26.4706,25.1
25.160,32.6149,29.1659,2.2667,26.4706,25.2
25.200,32.6151,29.1656,2.2667,26.4706,25.2
25.240,32.6189,29.1597,2.2667,26.4706,25.2
25.280,32.6073,29.1441,2.2667,26.4706,25.3
25.320,32.6110,29.1420,2.2667,26.4706,25.3
25.360,32.6026,29.1365,2.2667,26.4706,25.4
25.400,32.5942,29.1310,2.2667,26.4706,25.4
25.440,32.5897,29.1287,2.2667,26.4706,25.4
25.480,32.5754,29.1189,2.2667,26.4706,25.5
25.520,32.5610,29.1091,2.2667,26.4706,25.5
25.560,32.5539,29.1019,2.2667,26.4706,25.6
25.600,32.5218,29.0879,2.2667,26.4706,25.6
25.640,32.4965,29.0770,2.2667,26.4706,25.6
25.680,32.4889,29.0758,2.2667,26.4706,25.7
25.720,32.4813,29.0745,2.2667,26.4706,25.7
25.760,32.4614,29.0651,2.2667,26.4706,25.8
25.800,32.4356,29.0561,2.2667,26.4706,25.8
25.840,32.4164,29.0505,2.2667,26.4706,25.8
25.880,32.3652,29.0306,2.2667,26.4706,25.9
25.920,32.3432,29.0316,2.2667,26.4706,25.9
25.960,32.3144,29.0217,2.2667,26.4706,26.0
26.000,32.2866,29.0124,2.2667,26.4706,26.0
26.040,32.2652,29.0127,2.2667,26.4706,26.0
26.080,32.2489,29.0060,2.2667,26.4706,26.1
26.120,32.2325,28.9992,2.2667,26.4706,26.1
26.160,32.2009,28.9888,2.2667,26.4706,26.2
26.200,32.1817,28.9836,2.2667,26.4706,26.2
26.240,32.1626,28.9784,2.2667,26.4706,26.2
26.280,32.1434,28.9732,2.2667,26.4706,26.3
26.320,32.1163,28.9699,2.2667,26.4706,26.3
26.360,32.0259,28.9483,2.2667,26.4706,26.4
26.400,31.9911,28.9401,2.2667,26.4706,26.4
26.440,31.9622,28.9371,2.2667,26.4706,26.4
26.480,31.9477,28.9345,2.2667,26.4706,26.5
26.520,31.9333,28.9319,2.2667,26.4706,26.5
26.560,31.8971,28.9215,2.2667,26.4706,26.6
26.600,31.8609,28.9112,2.2667,26.4706,26.6
26.640,31.7945,28.8936,2.2667,26.4706,26.6
26.680,31.7639,28.8930,2.2667,26.4706,26.7
26.720,31.7314,28.8869,2.2667,26.4706,26.7
26.760,31.6919,28.8724,2.2667,26.4706,26.8
26.800,31.6834,28.8714,2.2667,26.4706,26.8
26.840,31.6750,28.8703,2.2667,26.4706,26.8
26.880,31.6665,28.8693,2.2667,26.4706,26.9
26.920,31.6581,28.8682,2.2667,26.4706,26.9
26.960,31.6272,28.8635,2.2667,26.4706,27.0
27.000,31.4907,28.8351,2.2667,26.4706,27.0
27.040,31.4643,28.8388,2.2667,26.4706,27.0
27.080,31.4292,28.8274,2.2667,26.4706,27.1
27.120,31.3979,28.8231,2.2667,26.4706,27.1
27.160,31.3654,28.8152,2.2667,26.4706,27.2
27.200,31.3368,28.8104,2.2667,26.4706,27.2
27.240,31.3007,28.8017,2.2667,26.4706,27.2
27.280,31.2729,28.7988,2.2667,26.4706,27.3
27.320,31.2565,28.7943,2.2667,26.4706,27.3
27.360,31.2402,28.7899,2.2667,26.4706,27.4
27.400,31.2063,28.7819,2.2667,26.4706,27.4
27.440,31.1475,28.7750,2.2667,26.4706,27.4
27.480,31.1180,28.7733,2.2667,26.4706,27.5
27.520,31.0938,28.7694,2.2667,26.4706,27.5
27.560,31.0585,28.7620,2.2667,26.4706,27.6
27.600,31.0365,28.7575,2.2667,26.4706,27.6
27.640,31.0214,28.7571,2.2667,26.4706,27.6
27.680,31.0064,28.7567,2.2667,26.4706,27.7
27.720,30.9838,28.7523,2.2667,26.4706,27.7
27.760,30.9316,28.7481,2.2667,26.4706,27.8
27.800,30.9052,28.7439,2.2667,26.4706,27.8
27.840,30.8859,28.7454,3.5733,16.7910,27.8
27.880,30.8600,28.7425,3.5733,16.7910,27.9
27.920,30.8358,28.7424,3.5733,16.7910,27.9
27.960,30.8143,28.7397,3.5733,16.7910,28.0
28.000,30.7923,28.7435,3.5733,16.7910,28.0
28.040,30.7781,28.7507,3.5733,16.7910,28.0
28.080,30.7523,28.7470,3.5733,16.7910,28.1
28.120,30.7334,28.7487,3.5733,16.7910,28.1
28.160,30.7315,28.7520,3.5733,16.7910,28.2
28.200,30.7295,28.7553,3.5733,16.7910,28.2
28.240,30.7242,28.7560,3.5733,16.7910,28.2
28.280,30.7368,28.7669,3.5733,16.7910,28.3
28.320,30.7496,28.7712,3.5733,16.7910,28.3
28.360,30.7725,28.7767,3.5733,16.7910,28.4
28.400,30.7832,28.7765,3.5733,16.7910,28.4
28.440,30.7940,28.7764,3.5733,16.7910,28.4
28.480,30.8539,28.7815,3.5733,16.7910,28.5
28.520,30.8708,28.7848,3.5733,16.7910,28.5
28.560,30.8877,28.7881,3.5733,16.7910,28.6
28.600,30.9787,28.8026,3.5733,16.7910,28.6
28.640,31.0195,28.8045,3.5733,16.7910,28.6
28.680,31.0600,28.8075,3.5733,16.7910,28.7
28.720,31.1060,28.8153,3.5733,16.7910,28.7
28.760,31.1512,28.8204,3.5733,16.7910,28.8
28.800,31.1958,28.8279,3.5733,16.7910,28.8
28.840,31.2385,28.8335,3.5733,16.7910,28.8
28.880,31.2811,28.8386,3.5733,16.7910,28.9
28.920,31.3303,28.8466,3.5733,16.7910,28.9
28.960,31.3694,28.8473,3.5733,16.7910,29.0
29.000,31.4089,28.8549,3.5733,16.7910,29.0
29.040,31.4495,28.8606,3.5733,16.7910,29.0
29.080,31.4939,28.8686,3.5733,16.7910,29.1
29.120,31.5247,28.8710,3.5733,16.7910,29.1
29.160,31.5632,28.8727,3.5733,16.7910,29.2
29.200,31.5974,28.8821,3.5733,16.7910,29.2
29.240,31.6304,28.8888,3.5733,16.7910,29.2
29.280,31.6647,28.8927,3.5733,16.7910,29.3
29.320,31.6933,28.8966,3.5733,16.7910,29.3
29.360,31.7217,28.9053,3.5733,16.7910,29.4
29.400,31.7547,28.9057,3.5733,16.7910,29.4
29.440,31.7801,28.9148,3.5733,16.7910,29.4
29.480,31.8076,28.9153,3.5733,16.7910,29.5
29.520,31.8309,28.9157,3.5733,16.7910,29.5
29.560,31.8580,28.9262,3.5733,16.7910,29.6
29.600,31.8880,28.9349,3.5733,16.7910,29.6
29.640,31.9185,28.9482,3.5733,16.7910,29.6
29.680,31.9393,28.9498,3.5733,16.7910,29.7
29.720,31.9530,28.9520,3.5733,16.7910,29.7
29.760,31.9667,28.9541,3.5733,16.7910,29.8
29.800,31.9870,28.9538,3.5733,16.7910,29.8
29.840,32.0332,28.9685,3.5733,16.7910,29.8
29.880,32.0517,28.9700,3.5733,16.7910,29.9
29.920,32.0712,28.9770,3.5733,16.7910,29.9
29.960,32.0863,28.9733,3.5733,16.7910,30.0
30.000,32.1087,28.9863,3.5733,16.7910,30.0
30.040,32.1298,28.9885,3.5733,16.7910,30.0
30.080,32.1515,28.9976,3.5733,16.7910,30.1
30.120,32.1636,29.0012,3.5733,16.7910,30.1
30.160,32.1778,29.0037,3.5733,16.7910,30.2
30.200,32.1923,29.0070,3.5733,16.7910,30.2
30.240,32.2024,29.0094,3.5733,16.7910,30.2
30.280,32.2188,29.0163,3.5733,16.7910,30.3
30.320,32.2287,29.0203,3.5733,16.7910,30.3
30.360,32.2386,29.0244,3.5733,16.7910,30.4
30.400,32.2519,29.0282,3.5733,16.7910,30.4
30.440,32.2653,29.0321,3.5733,16.7910,30.4
30.480,32.2893,29.0372,3.5733,16.7910,30.5
30.520,32.3076,29.0434,3.5733,16.7910,30.5
30.560,32.3207,29.0475,3.5733,16.7910,30.6
30.600,32.3349,29.0534,3.5733,16.7910,30.6
30.640,32.3448,29.0512,3.5733,16.7910,30.6
30.680,32.3584,29.0511,3.5733,16.7910,30.7
30.720,32.3661,29.0546,3.5733,16.7910,30.7
30.760,32.3739,29.0582,3.5733,16.7910,30.8
30.800,32.3802,29.0594,3.5733,16.7910,30.8
30.840,32.3995,29.0668,3.5733,16.7910,30.8
30.880,32.4102,29.0692,3.5733,16.7910,30.9
30.920,32.4165,29.0740,3.5733,16.7910,30.9
30.960,32.4256,29.0789,3.5733,16.7910,31.0
31.000,32.4350,29.0863,3.5733,16.7910,31.0
31.040,32.4387,29.0858,3.5733,16.7910,31.0
31.080,32.4503,29.0933,3.5733,16.7910,31.1
31.120,32.4533,29.0945,3.5733,16.7910,31.1
31.160,32.4652,29.0970,3.5733,16.7910,31.2
31.200,32.4690,29.0974,3.5733,16.7910,31.2
31.240,32.4807,29.1064,3.5733,16.7910,31.2
31.280,32.4858,29.1069,3.5733,16.7910,31.3
31.320,32.4937,29.1103,3.5733,16.7910,31.3
31.360,32.4988,29.1111,3.5733,16.7910,31.4
31.400,32.5093,29.1145,3.5733,16.7910,31.4
31.440,32.5091,29.1170,3.5733,16.7910,31.4
31.480,32.5176,29.1187,3.5733,16.7910,31.5
31.520,32.5221,29.1194,3.5733,16.7910,31.5
31.560,32.5310,29.1257,3.5733,16.7910,31.6
31.600,32.5316,29.1255,3.5733,16.7910,31.6
31.640,32.5323,29.1253,3.5733,16.7910,31.6
31.680,32.5459,29.1286,3.5733,16.7910,31.7
31.720,32.5446,29.1304,3.5733,16.7910,31.7
31.760,32.5485,29.1340,3.5733,16.7910,31.8
31.800,32.5501,29.1340,3.5733,16.7910,31.8
31.840,32.5516,29.1341,3.5733,16.7910,31.8
31.880,32.5526,29.1344,3.5733,16.7910,31.9
31.920,32.5535,29.1347,3.5733,16.7910,31.9
31.960,32.5715,29.1375,3.5733,16.7910,32.0
32.000,32.5784,29.1469,3.5733,16.7910,32.0
32.040,32.5800,29.1480,3.5733,16.7910,32.0
32.080,32.5815,29.1491,3.5733,16.7910,32.1
32.120,32.5831,29.1502,3.5733,16.7910,32.1
32.160,32.5896,29.1507,3.5733,16.7910,32.2
32.200,32.6048,29.1560,3.5733,16.7910,32.2
32.240,32.6067,29.1576,3.5733,16.7910,32.2
32.280,32.6132,29.1591,3.5733,16.7910,32.3
32.320,32.6149,29.1603,3.5733,16.7910,32.3
32.360,32.6155,29.1616,3.5733,16.7910,32.4
32.400,32.6162,29.1630,3.5733,16.7910,32.4
32.440,32.6138,29.1605,3.5733,16.7910,32.4
32.480,32.6151,29.1492,3.5733,16.7910,32.5
32.520,32.6109,29.1379,3.5733,16.7910,32.5
32.560,32.6006,29.1328,3.5733,16.7910,32.6
32.600,32.5967,29.1276,3.5733,16.7910,32.6
32.640,32.5927,29.1223,3.5733,16.7910,32.6
32.680,32.5858,29.1203,3.5733,16.7910,32.7
32.720,32.5789,29.1184,3.5733,16.7910,32.7
32.760,32.5097,29.0898,3.5733,16.7910,32.8
32.800,32.4819,29.0826,3.5733,16.7910,32.8
32.840,32.4508,29.0760,3.5733,16.7910,32.8
32.880,32.4335,29.0727,3.5733,16.7910,32.9
32.920,32.4161,29.0693,3.5733,16.7910,32.9
32.960,32.4041,29.0648,3.5733,16.7910,33.0
33.000,32.3920,29.0602,3.5733,16.7910,33.0
33.040,32.3800,29.0557,3.5733,16.7910,33.0
33.080,32.2029,29.0213,3.5733,16.7910,33.1
33.120,32.1604,29.0200,3.5733,16.7910,33.1
33.160,32.1088,29.0077,3.5733,16.7910,33.2
33.200,32.0676,29.0024,3.5733,16.7910,33.2
33.240,32.0463,29.0014,3.5733,16.7910,33.2
33.280,32.0249,29.0004,3.5733,16.7910,33.3
33.320,31.9423,28.9869,3.5733,16.7910,33.3
33.360,31.8994,28.9845,3.5733,16.7910,33.4
33.400,31.8825,28.9846,3.5733,16.7910,33.4
33.440,31.8656,28.9846,3.5733,16.7910,33.4
33.480,31.8343,28.9873,3.5733,16.7910,33.5
33.520,31.8017,28.9846,3.5733,16.7910,33.5
33.560,31.7690,28.9858,3.5733,16.7910,33.6
33.600,31.7116,28.9847,3.5733,16.7910,33.6
33.640,31.6992,28.9977,3.5733,16.7910,33.6
33.680,31.6747,28.9988,3.5733,16.7910,33.7
33.720,31.6576,29.0071,3.5733,16.7910,33.7
33.760,31.6432,29.0130,3.5733,16.7910,33.8
33.800,31.6213,29.0146,3.5733,16.7910,33.8
33.840,31.6049,29.0138,3.5733,16.7910,33.8
33.880,31.5952,29.0239,3.5733,16.7910,33.9
33.920,31.5909,29.0386,3.5733,16.7910,33.9
33.960,31.5803,29.0454,4.9467,12.1294,34.0
34.000,31.5673,29.0483,4.9467,12.1294,34.0
34.040,31.5620,29.0589,4.9467,12.1294,34.0
34.080,31.5532,29.0664,4.9467,12.1294,34.1
34.120,31.5483,29.0741,4.9467,12.1294,34.1
34.160,31.5416,29.0789,4.9467,12.1294,34.2
34.200,31.5371,29.0901,4.9467,12.1294,34.2
34.240,31.5352,29.0914,4.9467,12.1294,34.2
34.280,31.5287,29.1004,4.9467,12.1294,34.3
34.320,31.5296,29.1101,4.9467,12.1294,34.3
34.360,31.5325,29.1171,4.9467,12.1294,34.4
34.400,31.5301,29.1205,4.9467,12.1294,34.4
34.440,31.5295,29.1270,4.9467,12.1294,34.4
34.480,31.5217,29.1268,4.9467,12.1294,34.5
34.520,31.5327,29.1380,4.9467,12.1294,34.5
34.560,31.5316,29.1341,4.9467,12.1294,34.6
34.600,31.5293,29.1337,4.9467,12.1294,34.6
34.640,31.5390,29.1436,4.9467,12.1294,34.6
34.680,31.5482,29.1498,4.9467,12.1294,34.7
34.720,31.5534,29.1496,4.9467,12.1294,34.7
34.760,31.5533,29.1510,4.9467,12.1294,34.8
34.800,31.5554,29.1505,4.9467,12.1294,34.8
34.840,31.5507,29.1427,4.9467,12.1294,34.8
34.880,31.5455,29.1372,4.9467,12.1294,34.9
34.920,31.5366,29.1297,4.9467,12.1294,34.9
34.960,31.5300,29.1236,4.9467,12.1294,35.0
35.000,31.5234,29.1174,4.9467,12.1294,35.0
35.040,31.5130,29.1141,4.9467,12.1294,35.0
35.080,31.4736,29.0941,4.9467,12.1294,35.1
35.120,31.4496,29.0878,4.9467,12.1294,35.1
35.160,31.4343,29.0825,4.9467,12.1294,35.2
35.200,31.4033,29.0696,4.9467,12.1294,35.2
35.240,31.3872,29.0646,4.9467,12.1294,35.2
35.280,31.3623,29.0591,4.9467,12.1294,35.3
35.320,31.3434,29.0518,4.9467,12.1294,35.3
35.360,31.3189,29.0473,4.9467,12.1294,35.4
35.400,31.3017,29.0471,4.9467,12.1294,35.4
35.440,31.2845,29.0436,4.9467,12.1294,35.4
35.480,31.2712,29.0412,4.9467,12.1294,35.5
35.520,31.2618,29.0434,4.9467,12.1294,35.5
35.560,31.2394,29.0400,4.9467,12.1294,35.6
35.600,31.2298,29.0478,4.9467,12.1294,35.6
35.640,31.2188,29.0506,4.9467,12.1294,35.6
35.680,31.2066,29.0583,4.9467,12.1294,35.7
35.720,31.2006,29.0686,4.9467,12.1294,35.7
35.760,31.1896,29.0779,4.9467,12.1294,35.8
35.800,31.1826,29.0842,4.9467,12.1294,35.8
35.840,31.1756,29.0906,4.9467,12.1294,35.8
35.880,31.1643,29.1013,4.6400,12.9310,35.9
35.920,31.1445,29.1235,4.6400,12.9310,35.9
35.960,31.1388,29.1316,4.6400,12.9310,36.0
36.000,31.1331,29.1397,4.6400,12.9310,36.0
36.040,31.1296,29.1554,4.6400,12.9310,36.0
36.080,31.1101,29.1836,4.6400,12.9310,36.1
36.120,31.1065,29.2046,4.6400,12.9310,36.1
36.160,31.0960,29.2181,4.6400,12.9310,36.2
36.200,31.0915,29.2374,4.6400,12.9310,36.2
36.240,31.0817,29.2550,4.6400,12.9310,36.2
36.280,31.0750,29.2675,4.6400,12.9310,36.3
36.320,31.0678,29.2824,4.6400,12.9310,36.3
36.360,31.0646,29.2918,4.6400,12.9310,36.4
36.400,31.0615,29.3013,4.6400,12.9310,36.4
36.440,31.0509,29.3362,4.6400,12.9310,36.4
36.480,31.0431,29.3511,4.6400,12.9310,36.5
36.520,31.0322,29.3639,4.6400,12.9310,36.5
36.560,31.0305,29.3753,4.6400,12.9310,36.6
36.600,31.0283,29.3813,4.6400,12.9310,36.6
36.640,31.0262,29.3872,4.6400,12.9310,36.6
36.680,31.0223,29.4022,4.6400,12.9310,36.7
36.720,31.0187,29.4041,4.6400,12.9310,36.7
36.760,31.0152,29.4060,4.6400,12.9310,36.8
36.800,31.0073,29.4075,4.6400,12.9310,36.8
36.840,30.9825,29.3777,4.6400,12.9310,36.8
36.880,30.9678,29.3704,4.6400,12.9310,36.9
36.920,30.9547,29.3562,4.6400,12.9310,36.9
36.960,30.9382,29.3368,4.6400,12.9310,37.0
37.000,30.9212,29.3266,4.6400,12.9310,37.0
37.040,30.9024,29.3074,4.6400,12.9310,37.0
37.080,30.8817,29.2960,4.6400,12.9310,37.1
37.120,30.8727,29.2872,4.6400,12.9310,37.1
37.160,30.8636,29.2784,4.6400,12.9310,37.2
37.200,30.8508,29.2695,4.6400,12.9310,37.2
37.240,30.8379,29.2607,4.6400,12.9310,37.2
37.280,30.7657,29.2222,4.6400,12.9310,37.3
37.320,30.7409,29.2041,4.6400,12.9310,37.3
37.360,30.7166,29.1976,4.6400,12.9310,37.4
37.400,30.6875,29.1836,4.6400,12.9310,37.4
37.440,30.6628,29.1734,4.6400,12.9310,37.4
37.480,30.6366,29.1578,4.6400,12.9310,37.5
37.520,30.6248,29.1553,4.6400,12.9310,37.5
37.560,30.6129,29.1528,4.6400,12.9310,37.6
37.600,30.5973,29.1481,4.6400,12.9310,37.6
37.640,30.5573,29.1311,4.6400,12.9310,37.6
37.680,30.5382,29.1243,4.6400,12.9310,37.7
37.720,30.5308,29.1270,4.6400,12.9310,37.7
37.760,30.5175,29.1249,4.6400,12.9310,37.8
37.800,30.5129,29.1238,4.6400,12.9310,37.8
37.840,30.5095,29.1232,4.6400,12.9310,37.8
37.880,30.5062,29.1226,4.6400,12.9310,37.9
37.920,30.4972,29.1212,4.6400,12.9310,37.9
37.960,30.4996,29.1306,4.6400,12.9310,38.0
38.000,30.4984,29.1340,4.6400,12.9310,38.0
38.040,30.4972,29.1373,3.4000,17.6471,38.0
38.080,30.5060,29.1415,3.4000,17.6471,38.1
38.120,30.5201,29.1554,3.4000,17.6471,38.1
38.160,30.5235,29.1584,3.4000,17.6471,38.2
38.200,30.5270,29.1613,3.4000,17.6471,38.2
38.240,30.5363,29.1702,3.4000,17.6471,38.2
38.280,30.5626,29.1848,3.4000,17.6471,38.3
38.320,30.5870,29.2008,3.4000,17.6471,38.3
38.360,30.5999,29.2117,3.4000,17.6471,38.4
38.400,30.6151,29.2215,3.4000,17.6471,38.4
38.440,30.6359,29.2351,3.4000,17.6471,38.4
38.480,30.6519,29.2436,3.4000,17.6471,38.5
38.520,30.6756,29.2598,3.4000,17.6471,38.5
38.560,30.6904,29.2649,3.4000,17.6471,38.6
38.600,30.7021,29.2717,3.4000,17.6471,38.6
38.640,30.7139,29.2785,3.4000,17.6471,38.6
38.680,30.7340,29.2952,3.4000,17.6471,38.7
38.720,30.7717,29.3114,3.4000,17.6471,38.7
38.760,30.7832,29.3154,3.4000,17.6471,38.8
38.800,30.7903,29.3070,3.4000,17.6471,38.8
38.840,30.7951,29.3028,3.4000,17.6471,38.8
38.880,30.7976,29.2995,3.4000,17.6471,38.9
38.920,30.8001,29.2962,3.4000,17.6471,38.9
38.960,30.7981,29.2809,3.4000,17.6471,39.0
39.000,30.7579,29.2550,3.4000,17.6471,39.0
39.040,30.7331,29.2401,3.4000,17.6471,39.0
39.080,30.7004,29.2224,3.4000,17.6471,39.1
39.120,30.6672,29.2143,3.4000,17.6471,39.1
